image_path,source,aqi,pm25,pm10,aqi_category,aqi_soft,day_night,depth_path,has_aqi,has_pm25,has_pm10,notes,aqi_bin,sample_weight,depth_available
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-1.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-10.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-11.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-12.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-13.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-14.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-15.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-16.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-17.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-18.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-19.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-2.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-20.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-21.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-22.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-23.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-24.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-25.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-26.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-27.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-28.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-29.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-3.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-30.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-31.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-32.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-33.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-34.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-35.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-36.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-37.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-38.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-39.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-4.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-40.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-41.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-42.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-43.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-44.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-45.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-46.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-47.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-48.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-49.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-5.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-50.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-51.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-52.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-6.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-7.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-8.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-1-9.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-08.30-2.jpg,IND_NEP,37.0,37.0,28.0,a_Good,37.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-1.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-101.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-106.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-11.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-111.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-116.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-121.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-126.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-131.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-136.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-141.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-146.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-151.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-156.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-16.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-161.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-166.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-171.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-176.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-181.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-186.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-191.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-196.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-201.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-206.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-21.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-211.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-216.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-221.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-226.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-231.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-236.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-241.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-246.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-251.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-26.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-31.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-36.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-41.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-46.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-51.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-56.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-6.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-61.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-1-66.jpg,IND_NEP,43.0,22.0,40.0,a_Good,43.0,Day,,True,True,True,nan,0,0.0090387690757773,False
