image_path,lat,lon,city,country,timestamp,aqi,pm25,pm10,temp,humidity,wind,satellite_path,news,source_dataset,orig_path
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-6_2025-11-18_16-07-22_650d08b7.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-6.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-76_2025-11-18_16-07-22_f272bdc6.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-76.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-36_2025-11-18_16-07-22_3cc1706c.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-36.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-22_2025-11-18_16-07-22_b3951927.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-22.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-67_2025-11-18_16-07-22_5e76018b.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-67.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-73_2025-11-18_16-07-22_db8a86b2.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-73.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-72_2025-11-18_16-07-22_7148279a.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-72.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-66_2025-11-18_16-07-22_30557b19.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-66.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-23_2025-11-18_16-07-22_4b539039.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-23.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-37_2025-11-18_16-07-22_8972342d.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-37.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-77_2025-11-18_16-07-22_aad1b185.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-77.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-7_2025-11-18_16-07-22_cf1e981e.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-7.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-63_2025-11-18_16-07-22_d615ca0e.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-63.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-46_2025-11-18_16-07-22_4f200d5f.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-46.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-52_2025-11-18_16-07-22_6e495d7a.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-52.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-12_2025-11-18_16-07-22_14a2a969.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-12.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2_2025-11-18_16-07-22_d0f0d331.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-80_2025-11-18_16-07-22_84def87d.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-80.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-43_2025-11-18_16-07-22_c9fa175e.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-43.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-57_2025-11-18_16-07-22_10823909.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-57.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-56_2025-11-18_16-07-22_cbc230fe.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-56.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-42_2025-11-18_16-07-22_d062771c.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-42.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3_2025-11-18_16-07-22_b29c06a8.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-13_2025-11-18_16-07-22_644f854d.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-13.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-53_2025-11-18_16-07-22_7c1bdd8f.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-53.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-47_2025-11-18_16-07-22_08127f2d.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-47.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-9_2025-11-18_16-07-22_84c0328d.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-9.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-51_2025-11-18_16-07-22_f4374b81.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-51.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-45_2025-11-18_16-07-22_976ee418.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-45.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-11_2025-11-18_16-07-22_8f4ad8b6.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-11.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-39_2025-11-18_16-07-22_e88447ef.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-39.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1_2025-11-18_16-07-22_c71f2c2f.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-68_2025-11-18_16-07-22_0ed2dea8.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-68.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-54_2025-11-18_16-07-22_d946c1a8.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-54.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-40_2025-11-18_16-07-22_adef638a.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-40.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-41_2025-11-18_16-07-22_282b30ea.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-41.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-55_2025-11-18_16-07-22_4c650a2e.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-55.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-69_2025-11-18_16-07-22_e0163631.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-69.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-38_2025-11-18_16-07-22_a3e1d2c3.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-38.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-10_2025-11-18_16-07-22_3ce8a9d5.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-10.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-44_2025-11-18_16-07-22_78dbf838.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-44.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-50_2025-11-18_16-07-22_7a8c9df2.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-50.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-8_2025-11-18_16-07-22_39d2ea85.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-8.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-54_2025-11-18_16-07-22_fb2da4a9.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-54.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-40_2025-11-18_16-07-22_502db9e8.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-40.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-68_2025-11-18_16-07-22_d5cd7fee.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-68.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-28_2025-11-18_16-07-22_92af40ec.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-28.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-14_2025-11-18_16-07-22_2e1edeac.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-14.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-4_2025-11-18_16-07-22_7377d7cd.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-4.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-51_2025-11-18_16-07-22_ab5a249d.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-51.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-45_2025-11-18_16-07-22_2dd66440.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-45.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-79_2025-11-18_16-07-22_0e7e2000.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-79.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-78_2025-11-18_16-07-22_5f5b0c5b.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-78.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-44_2025-11-18_16-07-22_bb91d62f.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-44.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-50_2025-11-18_16-07-22_ff925a3a.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-50.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-15_2025-11-18_16-07-22_ac6725ee.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-15.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-29_2025-11-18_16-07-22_3224d660.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-29.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-69_2025-11-18_16-07-22_5477a49a.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-69.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-41_2025-11-18_16-07-22_a12c047c.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-41.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-55_2025-11-18_16-07-22_3834fabe.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-55.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-43_2025-11-18_16-07-22_5f3ddbb0.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-43.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-3-57_2025-11-18_16-07-22_e63d6473.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-3-57.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-17_2025-11-18_16-07-22_e641b863.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-17.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-46_2025-11-18_16-07-22_a6bbf908.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-46.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-52_2025-11-18_16-07-22_3cf68844.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-52.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-53_2025-11-18_16-07-22_5a5bb5ac.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-53.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-1-47_2025-11-18_16-07-22_22d73771.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-1-47.jpg
data/images/128/Dimapur_UHFSG_2023-02-02-_09.00-2-16_2025-11-18_16-07-22_9fad24a3.jpg,,,,,,150.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/c_Unhealthy_for_Sensitive_Groups/Dimapur_UHFSG_2023-02-02- 09.00-2-16.jpg
