image_path,original_path,scenario,weather_class,description,is_negative,AQI
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0032.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a4251-DSC_0248_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0033.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2328-kme_547_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0034.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2429-kme_315_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0035.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0485-kme_021_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0036.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0246-IMG_1652_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0037.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1274-jmac_DSC1525_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0038.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1310-Ja_Pe-3_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0039.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2436-IMG_0237_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0040.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3531-07-06-30-at-04h02m08s-_MG_1936_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0041.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a4206-DSC_0022_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0042.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1100-_DGW6248_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0043.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0673-IMG_1635_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0044.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1745-NKIM_MG_6667_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0045.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3175-NKIM_083_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0046.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0941-MB_071013_001_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0047.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3078-050620_174150__MG_3158_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0048.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2880-_DSC2262_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0049.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1574-kme_550_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0050.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2357-_DSC0009-2_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0051.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1164-kme_196_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0052.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2596-jmac_DSC2937_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0053.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0630-jmac_DSC3294_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0054.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0422-054hunwed_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0055.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0887-_DSC5906_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0056.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3043-jmac_MG_6976_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0057.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0106-NKIM_120_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0058.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2374-IMG_5578_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0059.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3062-_I2E7521_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0060.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2678-07-11-30-at-15h00m07s-_MG_8238_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0061.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2858-GrassleyCase-5374_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0062.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2876-jn_20080130_Las_Vegas_0082_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0063.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3735-_MG_7825_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0064.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3535-_I2E6130_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0065.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a4363-20090417_at_12h41m34__MG_1838_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0066.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2278-20080508_074100__MG_9540_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0067.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3032-dgw_139_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0068.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0501-_MG_7370_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0069.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1622-IMG_0006_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0070.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2774-_DSC0051_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0071.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1599-kme_499_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0072.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1243-kme_455_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0073.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2972-_DSC6416_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0074.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2573-IMG_0227_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0075.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1177-LSYD4O2459_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0076.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2017-dgw_045_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0077.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3950-IMG_5059_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0078.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2200-dgw_031_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0079.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1719-kme_283_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0080.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1163-IMG_4975_0.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0081.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0353-dvf_049_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0082.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0290-IMG_2741_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0083.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3383-DSC_0022_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0084.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2748-_DGW6282_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0085.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3232-_DGW6397_N1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0086.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0852-tc_DSC1928_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0087.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a4252-DSC_0104_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0088.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0399-kme_200_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0089.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a4176-kme_069_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0090.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a4404-20090519_at_22h53m01__MG_9648_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0091.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3752-IMG_8290_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0092.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2848-MB_060708_292_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0093.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2125-20080710_001754__MG_9208_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0094.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0425-060818_145522__Z9B2601_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0095.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a2715-WP_CRW_0685_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0096.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a3714-LS_D4O0338_P1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0097.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0516-IMG_4420_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0098.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a1989-MB_070908_016_N1.5.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/overexposure/overexposure_0099.JPG,/Users/nesar/VS/V1/Exposure_Errors_Dataset/INPUT_IMAGES/a0965-2004-07-29-18-24-54-CRW_3304_P1.JPG,overexposure,7,Overexposed/glare,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0000.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (282).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0001.jpg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (53).jpg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0002.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (246).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0003.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (437).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0004.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (271).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0005.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (190).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0006.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (77).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0007.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (458).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0008.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (55).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0009.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (214).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0010.jpg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (79).jpg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0011.jpg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (64).jpg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0012.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (145).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0013.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (482).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0014.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (420).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0015.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (117).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0016.jpg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (13).jpg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0017.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (229).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0018.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (512).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0019.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (582).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0020.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (676).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0021.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (517).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0022.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (194).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0023.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (817).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0024.jpg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (9).jpg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0025.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (168).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0026.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (644).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0027.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (191).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0028.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (171).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0029.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (251).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0030.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (596).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0031.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (244).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0032.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (372).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0033.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (36).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0034.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (145).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0035.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (597).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0036.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (483).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0037.jpg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (39).jpg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0038.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (87).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0039.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (766).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0040.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (18).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0041.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (470).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0042.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (52).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0043.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (35).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0044.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (670).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0045.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (283).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0046.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (614).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0047.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (800).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0048.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (31).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0049.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (200).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0050.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (375).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0051.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (417).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0052.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (239).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0053.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (299).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0054.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (540).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0055.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (554).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0056.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (254).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0057.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (173).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0058.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (811).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0059.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (355).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0060.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (591).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0061.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (76).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0062.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (272).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0063.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (459).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0064.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (85).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0065.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (346).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0066.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (165).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0067.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (587).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0068.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (435).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0069.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (363).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0070.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (390).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0071.jpeg,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (35).jpeg,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0072.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (660).png,fog,1,Fog/mist,True,
/Users/nesar/VS/V1/negative_examples/fog/fog_0073.png,/Users/nesar/VS/V1/clear_fog/foggy/Fog1 (105).png,fog,1,Fog/mist,True,
